Date,PM2.5
2018-02-10,30.34
2018-02-11,28.29
2018-02-12,27.9
2018-02-13,30.53
2018-02-14,32.43
2018-02-15,30.19
2018-02-16,29.62
2018-02-17,32.11
2018-02-18,27.53
2018-02-19,28.6
2018-02-20,28.89
2018-02-21,34.62
2018-02-22,37.13
2018-02-23,34.6
2018-02-24,26.41
2018-02-25,21.87
2018-02-26,21.31
2018-02-27,23.35
2018-02-28,29.3
2018-03-01,29.48
2018-03-02,30.38
2018-03-03,38.39
2018-03-04,36.56
2018-03-05,30.79
2018-03-06,32.09
2018-03-07,33.88
2018-03-08,41.37
2018-03-09,59.48
2018-03-10,59.82
2018-03-11,45.19
2018-03-12,35.82
2018-03-13,20.49
2018-03-14,29.23
2018-03-15,26.46
2018-03-16,19.13
2018-03-17,23.01
2018-03-18,20.75
2018-03-19,31.94
2018-03-20,43.91
2018-03-21,42.72
2018-03-22,31.78
2018-03-23,40.18
2018-03-24,37.72
2018-03-25,38.84
2018-03-26,0.0
2018-03-27,19.85
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,28.96
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,30.43
2018-04-17,32.38
2018-04-18,36.4
2018-04-19,47.67
2018-04-20,36.52
2018-04-21,33.4
2018-04-22,33.42
2018-04-23,41.19
2018-04-24,42.62
2018-04-25,42.99
2018-04-26,49.93
2018-04-27,44.12
2018-04-28,39.22
2018-04-29,44.57
2018-04-30,187.49
2018-05-01,59.11
2018-05-02,65.71
2018-05-03,44.58
2018-05-04,113.31
2018-05-05,62.35
2018-05-06,79.0
2018-05-07,50.52
2018-05-08,55.88
2018-05-09,32.46
2018-05-10,28.99
2018-05-11,27.03
2018-05-12,27.01
2018-05-13,26.73
2018-05-14,33.13
2018-05-15,35.64
2018-05-16,34.36
2018-05-17,39.69
2018-05-18,43.05
2018-05-19,45.09
2018-05-20,47.83
2018-05-21,52.64
2018-05-22,59.24
2018-05-23,62.6
2018-05-24,35.4
2018-05-25,46.14
2018-05-26,33.64
2018-05-27,41.73
2018-05-28,29.29
2018-05-29,16.92
2018-05-30,35.67
2018-05-31,33.16
2018-06-01,42.07
2018-06-02,44.47
2018-06-03,38.79
2018-06-04,23.35
2018-06-05,25.5
2018-06-06,22.77
2018-06-07,25.27
2018-06-08,19.28
2018-06-09,19.32
2018-06-10,18.93
2018-06-11,23.76
2018-06-12,23.78
2018-06-13,27.34
2018-06-14,31.79
2018-06-15,61.43
2018-06-16,22.24
2018-06-17,17.38
2018-06-18,13.38
2018-06-19,32.62
2018-06-20,13.64
2018-06-21,16.71
2018-06-22,18.94
2018-06-23,23.76
2018-06-24,21.84
2018-06-25,51.82
2018-06-26,32.62
2018-06-27,11.68
2018-06-28,9.23
2018-06-29,11.93
2018-06-30,18.23
2018-07-01,19.15
2018-07-02,16.29
2018-07-03,21.63
2018-07-04,18.55
2018-07-05,20.36
2018-07-06,21.44
2018-07-07,15.56
2018-07-08,22.83
2018-07-09,21.11
2018-07-10,36.65
2018-07-11,20.8
2018-07-12,17.82
2018-07-13,16.63
2018-07-14,18.87
2018-07-15,17.08
2018-07-16,19.93
2018-07-17,16.98
2018-07-18,18.83
2018-07-19,16.82
2018-07-20,15.52
2018-07-21,17.44
2018-07-22,18.63
2018-07-23,19.86
2018-07-24,17.85
2018-07-25,17.62
2018-07-26,20.0
2018-07-27,22.28
2018-07-28,21.05
2018-07-29,20.1
2018-07-30,22.92
2018-07-31,20.96
2018-08-01,20.59
2018-08-02,20.73
2018-08-03,23.34
2018-08-04,27.61
2018-08-05,20.75
2018-08-06,23.63
2018-08-07,18.24
2018-08-08,18.35
2018-08-09,17.33
2018-08-10,18.24
2018-08-11,18.6
2018-08-12,10.61
2018-08-13,11.4
2018-08-14,13.1
2018-08-15,15.35
2018-08-16,12.86
2018-08-17,16.77
2018-08-18,20.09
2018-08-19,16.78
2018-08-20,24.78
2018-08-21,20.61
2018-08-22,20.75
2018-08-23,17.29
2018-08-24,18.74
2018-08-25,22.36
2018-08-26,18.42
2018-08-27,19.86
2018-08-28,21.93
2018-08-29,20.52
2018-08-30,23.33
2018-08-31,19.74
2018-09-01,23.62
2018-09-02,21.84
2018-09-03,25.06
2018-09-04,32.78
2018-09-05,25.32
2018-09-06,25.21
2018-09-07,27.2
2018-09-08,18.32
2018-09-09,19.07
2018-09-10,28.1
2018-09-11,30.34
2018-09-12,24.47
2018-09-13,29.84
2018-09-14,27.72
2018-09-15,24.1
2018-09-16,24.43
2018-09-17,19.03
2018-09-18,19.86
2018-09-19,20.21
2018-09-20,25.55
2018-09-21,26.75
2018-09-22,24.45
2018-09-23,30.84
2018-09-24,22.6
2018-09-25,26.76
2018-09-26,31.25
2018-09-27,29.24
2018-09-28,26.36
2018-09-29,17.35
2018-09-30,25.28
2018-10-01,21.61
2018-10-02,14.51
2018-10-03,15.17
2018-10-04,21.47
2018-10-05,13.99
2018-10-06,14.0
2018-10-07,20.86
2018-10-08,32.94
2018-10-09,31.82
2018-10-10,40.93
2018-10-11,55.08
2018-10-12,56.31
2018-10-13,72.74
2018-10-14,48.48
2018-10-15,41.44
2018-10-16,35.37
2018-10-17,19.99
2018-10-18,62.95
2018-10-19,20.75
2018-10-20,25.61
2018-10-21,36.42
2018-10-22,37.81
2018-10-23,49.17
2018-10-24,62.67
2018-10-25,46.34
2018-10-26,50.19
2018-10-27,39.65
2018-10-28,37.32
2018-10-29,36.11
2018-10-30,40.12
2018-10-31,40.02
2018-11-01,20.96
2018-11-02,17.57
2018-11-03,21.42
2018-11-04,21.84
2018-11-05,23.98
2018-11-06,41.38
2018-11-07,57.03
2018-11-08,61.98
2018-11-09,33.68
2018-11-10,50.36
2018-11-11,55.48
2018-11-12,63.66
2018-11-13,71.05
2018-11-14,77.53
2018-11-15,58.35
2018-11-16,25.1
2018-11-17,49.2
2018-11-18,41.2
2018-11-19,19.95
2018-11-20,25.85
2018-11-21,33.31
2018-11-22,17.95
2018-11-23,25.58
2018-11-24,108.3
2018-11-25,61.34
2018-11-26,71.66
2018-11-27,54.73
2018-11-28,59.58
2018-11-29,42.06
2018-11-30,43.16
2018-12-01,40.67
2018-12-02,28.25
2018-12-03,33.56
2018-12-04,25.83
2018-12-05,51.43
2018-12-06,29.32
2018-12-07,37.49
2018-12-08,61.0
2018-12-09,63.28
2018-12-10,75.78
2018-12-11,88.98
2018-12-12,78.59
2018-12-13,67.36
2018-12-14,48.45
2018-12-15,47.62
2018-12-16,64.42
2018-12-17,86.94
2018-12-18,98.84
2018-12-19,61.84
2018-12-20,45.7
2018-12-21,51.63
2018-12-22,42.57
2018-12-23,37.34
2018-12-24,43.13
2018-12-25,57.89
2018-12-26,59.38
2018-12-27,57.28
2018-12-28,68.37
2018-12-29,65.81
2018-12-30,64.29
2018-12-31,63.77
2019-01-01,61.55
2019-01-02,47.27
2019-01-03,48.86
2019-01-04,51.35
2019-01-05,46.57
2019-01-06,56.8
2019-01-07,58.29
2019-01-08,60.04
2019-01-09,62.6
2019-01-10,63.63
2019-01-11,59.52
2019-01-12,70.5
2019-01-13,54.44
2019-01-14,58.36
2019-01-15,47.13
2019-01-16,62.4
2019-01-17,67.83
2019-01-18,75.06
2019-01-19,59.01
2019-01-20,42.33
2019-01-21,52.05
2019-01-22,72.45
2019-01-23,60.91
2019-01-24,50.66
2019-01-25,35.76
2019-01-26,51.09
2019-01-27,40.56
2019-01-28,38.48
2019-01-29,29.81
2019-01-30,62.71
2019-01-31,48.44
2019-02-01,49.67
2019-02-02,45.32
2019-02-03,39.5
2019-02-04,32.91
2019-02-05,37.93
2019-02-06,60.08
2019-02-07,51.88
2019-02-08,54.76
2019-02-09,68.68
2019-02-10,50.31
2019-02-11,41.65
2019-02-12,49.32
2019-02-13,47.31
2019-02-14,37.94
2019-02-15,35.35
2019-02-16,45.37
2019-02-17,47.43
2019-02-18,42.92
2019-02-19,44.28
2019-02-20,31.49
2019-02-21,36.4
2019-02-22,38.35
2019-02-23,51.36
2019-02-24,47.59
2019-02-25,39.23
2019-02-26,51.92
2019-02-27,45.49
2019-02-28,50.8
2019-03-01,58.18
2019-03-02,40.93
2019-03-03,36.98
2019-03-04,43.15
2019-03-05,49.8
2019-03-06,53.53
2019-03-07,65.98
2019-03-08,69.62
2019-03-09,51.08
2019-03-10,39.45
2019-03-11,34.4
2019-03-12,46.15
2019-03-13,50.05
2019-03-14,43.73
2019-03-15,41.75
2019-03-16,44.32
2019-03-17,45.56
2019-03-18,43.24
2019-03-19,39.71
2019-03-20,39.8
2019-03-21,49.74
2019-03-22,44.52
2019-03-23,51.6
2019-03-24,47.42
2019-03-25,46.52
2019-03-26,48.85
2019-03-27,56.52
2019-03-28,61.59
2019-03-29,58.92
2019-03-30,57.09
2019-03-31,55.88
2019-04-01,53.46
2019-04-02,55.62
2019-04-03,53.61
2019-04-04,58.15
2019-04-05,46.54
2019-04-06,46.55
2019-04-07,51.73
2019-04-08,52.79
2019-04-09,43.88
2019-04-10,52.18
2019-04-11,49.25
2019-04-12,49.46
2019-04-13,47.24
2019-04-14,41.74
2019-04-15,52.38
2019-04-16,40.54
2019-04-17,52.84
2019-04-18,46.1
2019-04-19,42.33
2019-04-20,29.75
2019-04-21,25.18
2019-04-22,40.9
2019-04-23,37.08
2019-04-24,42.76
2019-04-25,57.96
2019-04-26,63.83
2019-04-27,66.34
2019-04-28,61.63
2019-04-29,62.42
2019-04-30,53.78
2019-05-01,42.75
2019-05-02,46.45
2019-05-03,47.56
2019-05-04,56.62
2019-05-05,54.62
2019-05-06,52.76
2019-05-07,42.61
2019-05-08,33.28
2019-05-09,51.42
2019-05-10,39.33
2019-05-11,40.38
2019-05-12,34.41
2019-05-13,32.08
2019-05-14,31.91
2019-05-15,33.89
2019-05-16,38.93
2019-05-17,40.64
2019-05-18,55.14
2019-05-19,51.35
2019-05-20,46.82
2019-05-21,45.3
2019-05-22,40.4
2019-05-23,43.26
2019-05-24,35.93
2019-05-25,26.07
2019-05-26,22.5
2019-05-27,25.77
2019-05-28,38.91
2019-05-29,28.66
2019-05-30,35.18
2019-05-31,30.29
2019-06-01,28.95
2019-06-02,44.24
2019-06-03,20.3
2019-06-04,27.33
2019-06-05,28.4
2019-06-06,25.72
2019-06-07,25.02
2019-06-08,23.54
2019-06-09,16.31
2019-06-10,7.85
2019-06-11,11.32
2019-06-12,12.8
2019-06-13,16.38
2019-06-14,22.11
2019-06-15,23.64
2019-06-16,22.01
2019-06-17,25.77
2019-06-18,28.82
2019-06-19,25.41
2019-06-20,24.36
2019-06-21,25.35
2019-06-22,16.58
2019-06-23,14.8
2019-06-24,18.54
2019-06-25,30.39
2019-06-26,34.69
2019-06-27,26.44
2019-06-28,26.98
2019-06-29,25.37
2019-06-30,20.16
2019-07-01,26.89
2019-07-02,20.79
2019-07-03,18.25
2019-07-04,18.92
2019-07-05,20.9
2019-07-06,16.65
2019-07-07,19.38
2019-07-08,17.24
2019-07-09,19.53
2019-07-10,31.67
2019-07-11,23.49
2019-07-12,20.95
2019-07-13,20.39
2019-07-14,19.18
2019-07-15,17.84
2019-07-16,24.91
2019-07-17,26.83
2019-07-18,30.97
2019-07-19,18.98
2019-07-20,15.96
2019-07-21,19.24
2019-07-22,15.91
2019-07-23,19.14
2019-07-24,20.89
2019-07-25,20.67
2019-07-26,20.33
2019-07-27,23.21
2019-07-28,23.3
2019-07-29,18.61
2019-07-30,23.14
2019-07-31,26.99
2019-08-01,19.87
2019-08-02,18.45
2019-08-03,18.13
2019-08-04,16.26
2019-08-05,15.08
2019-08-06,14.76
2019-08-07,14.94
2019-08-08,14.31
2019-08-09,15.53
2019-08-10,13.63
2019-08-11,12.95
2019-08-12,18.62
2019-08-13,22.1
2019-08-14,26.64
2019-08-15,15.63
2019-08-16,18.63
2019-08-17,20.79
2019-08-18,23.25
2019-08-19,20.73
2019-08-20,18.28
2019-08-21,17.04
2019-08-22,17.3
2019-08-23,15.08
2019-08-24,15.29
2019-08-25,14.98
2019-08-26,14.14
2019-08-27,11.42
2019-08-28,15.3
2019-08-29,17.22
2019-08-30,15.01
2019-08-31,20.82
2019-09-01,17.64
2019-09-02,10.98
2019-09-03,11.18
2019-09-04,13.01
2019-09-05,13.84
2019-09-06,15.34
2019-09-07,20.16
2019-09-08,12.63
2019-09-09,15.92
2019-09-10,20.67
2019-09-11,19.51
2019-09-12,20.53
2019-09-13,21.84
2019-09-14,22.29
2019-09-15,21.74
2019-09-16,48.41
2019-09-17,68.71
2019-09-18,22.83
2019-09-19,23.96
2019-09-20,19.12
2019-09-21,22.92
2019-09-22,19.15
2019-09-23,24.78
2019-09-24,17.68
2019-09-25,13.45
2019-09-26,16.59
2019-09-27,32.55
2019-09-28,26.32
2019-09-29,38.4
2019-09-30,23.22
2019-10-01,34.28
2019-10-02,17.34
2019-10-03,26.79
2019-10-04,41.28
2019-10-05,32.73
2019-10-06,27.15
2019-10-07,35.57
2019-10-08,24.46
2019-10-09,31.67
2019-10-10,73.77
2019-10-11,45.16
2019-10-12,38.44
2019-10-13,20.84
2019-10-14,22.61
2019-10-15,24.94
2019-10-16,21.73
2019-10-17,19.3
2019-10-18,25.83
2019-10-19,19.25
2019-10-20,17.2
2019-10-21,20.71
2019-10-22,16.46
2019-10-23,11.71
2019-10-24,12.57
2019-10-25,13.43
2019-10-26,18.21
2019-10-27,42.44
2019-10-28,42.44
2019-10-29,34.24
2019-10-30,18.77
2019-10-31,18.62
2019-11-01,27.42
2019-11-02,27.1
2019-11-03,40.0
2019-11-04,54.83
2019-11-05,73.88
2019-11-06,94.17
2019-11-07,92.21
2019-11-08,69.3
2019-11-09,47.14
2019-11-10,52.86
2019-11-11,61.83
2019-11-12,27.77
2019-11-13,30.39
2019-11-14,23.32
2019-11-15,26.33
2019-11-16,20.62
2019-11-17,30.7
2019-11-18,27.07
2019-11-19,20.23
2019-11-20,21.12
2019-11-21,42.28
2019-11-22,44.17
2019-11-23,36.68
2019-11-24,41.18
2019-11-25,37.44
2019-11-26,35.44
2019-11-27,33.02
2019-11-28,23.08
2019-11-29,22.97
2019-11-30,23.25
2019-12-01,13.46
2019-12-02,13.96
2019-12-03,27.28
2019-12-04,38.2
2019-12-05,55.45
2019-12-06,57.3
2019-12-07,39.42
2019-12-08,23.79
2019-12-09,21.29
2019-12-10,20.31
2019-12-11,28.62
2019-12-12,28.93
2019-12-13,30.65
2019-12-14,23.6
2019-12-15,25.33
2019-12-16,24.25
2019-12-17,27.65
2019-12-18,42.91
2019-12-19,38.66
2019-12-20,44.46
2019-12-21,48.62
2019-12-22,46.52
2019-12-23,49.33
2019-12-24,35.84
2019-12-25,35.48
2019-12-26,44.27
2019-12-27,43.32
2019-12-28,35.24
2019-12-29,38.53
2019-12-30,47.81
2019-12-31,42.54
2020-01-01,30.71
2020-01-02,25.78
2020-01-03,29.66
2020-01-04,52.62
2020-01-05,52.64
2020-01-06,24.74
2020-01-07,22.52
2020-01-08,30.92
2020-01-09,40.57
2020-01-10,39.29
2020-01-11,31.1
2020-01-12,39.5
2020-01-13,53.93
2020-01-14,64.35
2020-01-15,45.19
2020-01-16,39.36
2020-01-17,34.68
2020-01-18,26.9
2020-01-19,26.66
2020-01-20,34.51
2020-01-21,37.86
2020-01-22,28.25
2020-01-23,41.13
2020-01-24,42.19
2020-01-25,44.82
2020-01-26,44.48
2020-01-27,45.49
2020-01-28,52.63
2020-01-29,46.45
2020-01-30,43.42
2020-01-31,46.36
2020-02-01,52.07
2020-02-02,35.27
2020-02-03,33.79
2020-02-04,29.27
2020-02-05,30.66
2020-02-06,43.83
2020-02-07,49.51
2020-02-08,45.3
2020-02-09,52.39
2020-02-10,35.53
2020-02-11,33.94
2020-02-12,32.82
2020-02-13,37.67
2020-02-14,50.47
2020-02-15,54.91
2020-02-16,45.02
2020-02-17,41.66
2020-02-18,43.29
2020-02-19,55.31
2020-02-20,47.86
2020-02-21,30.24
2020-02-22,33.96
2020-02-23,36.3
2020-02-24,35.6
2020-02-25,41.83
2020-02-26,47.39
2020-02-27,39.39
2020-02-28,42.58
2020-02-29,48.75
2020-03-01,56.2
2020-03-02,53.75
2020-03-03,70.78
2020-03-04,55.66
2020-03-05,57.89
2020-03-06,41.84
2020-03-07,44.33
2020-03-08,38.66
2020-03-09,38.88
2020-03-10,41.48
2020-03-11,39.57
2020-03-12,34.62
2020-03-13,34.77
2020-03-14,29.97
2020-03-15,33.96
2020-03-16,26.15
2020-03-17,24.15
2020-03-18,29.66
2020-03-19,38.15
2020-03-20,43.31
2020-03-21,40.62
2020-03-22,30.16
2020-03-23,40.28
2020-03-24,50.85
2020-03-25,25.25
2020-03-26,27.77
2020-03-27,27.47
2020-03-28,24.89
2020-03-29,28.45
2020-03-30,32.46
2020-03-31,22.01
2020-04-01,22.54
2020-04-02,27.12
2020-04-03,34.12
2020-04-04,31.93
2020-04-05,30.26
2020-04-06,22.68
2020-04-07,15.14
2020-04-08,18.39
2020-04-09,23.32
2020-04-10,30.06
2020-04-11,26.99
2020-04-12,22.38
2020-04-13,25.61
2020-04-14,30.24
2020-04-15,33.62
2020-04-16,25.27
2020-04-17,40.0
2020-04-18,34.03
2020-04-19,24.22
2020-04-20,19.42
2020-04-21,17.04
2020-04-22,19.95
2020-04-23,26.1
2020-04-24,26.25
2020-04-25,25.98
2020-04-26,21.32
2020-04-27,19.25
2020-04-28,20.74
2020-04-29,13.68
2020-04-30,20.3
2020-05-01,24.81
2020-05-02,18.36
2020-05-03,22.35
2020-05-04,26.1
2020-05-05,29.23
2020-05-06,23.02
2020-05-07,26.87
2020-05-08,17.61
2020-05-09,21.05
2020-05-10,24.29
2020-05-11,20.58
2020-05-12,15.43
2020-05-13,14.56
2020-05-14,24.81
2020-05-15,17.34
2020-05-16,23.44
2020-05-17,21.25
2020-05-18,16.82
2020-05-19,23.81
2020-05-20,17.9
2020-05-21,19.53
2020-05-22,18.13
2020-05-23,19.52
2020-05-24,18.62
2020-05-25,21.06
2020-05-26,22.25
2020-05-27,19.81
2020-05-28,28.46
2020-05-29,23.16
2020-05-30,15.87
2020-05-31,23.32
2020-06-01,9.16
2020-06-02,8.95
2020-06-03,9.69
2020-06-04,10.91
2020-06-05,22.88
2020-06-06,18.18
2020-06-07,17.6
2020-06-08,20.16
2020-06-09,21.7
2020-06-10,25.44
2020-06-11,16.53
2020-06-12,16.84
2020-06-13,16.79
2020-06-14,16.66
2020-06-15,19.57
2020-06-16,17.07
2020-06-17,18.29
2020-06-18,28.32
2020-06-19,21.55
2020-06-20,18.32
2020-06-21,18.18
2020-06-22,15.65
2020-06-23,20.38
2020-06-24,19.72
2020-06-25,16.93
2020-06-26,15.4
2020-06-27,16.6
2020-06-28,20.44
2020-06-29,28.68
2020-06-30,14.47
2020-07-01,17.5
2019-09-17,23.12
2019-09-18,21.25
2019-09-19,16.94
2019-09-20,15.29
2019-09-21,20.75
2019-09-22,11.21
2019-09-23,11.81
2019-09-24,17.7
2019-09-25,20.41
2019-09-26,17.21
2019-09-27,12.65
2019-09-28,3.4
2019-09-29,7.23
2019-09-30,8.7
2019-10-01,6.53
2019-10-02,20.86
2019-10-03,24.92
2019-10-04,28.1
2019-10-05,26.41
2019-10-06,32.5
2019-10-07,39.74
2019-10-08,52.66
2019-10-09,36.92
2019-10-10,42.55
2019-10-11,53.12
2019-10-12,48.92
2019-10-13,55.86
2019-10-14,44.56
2019-10-15,49.07
2019-10-16,53.62
2019-10-17,60.57
2019-10-18,69.65
2019-10-19,70.39
2019-10-20,86.57
2019-10-21,98.98
2019-10-22,84.03
2019-10-23,49.01
2019-10-24,50.81
2019-10-25,82.8
2019-10-26,52.39
2019-10-27,61.4
2019-10-28,77.79
2019-10-29,41.17
2019-10-30,32.48
2019-10-31,76.75
2019-11-01,84.25
2019-11-02,59.49
2019-11-03,41.34
2019-11-04,62.23
2019-11-05,65.74
2019-11-06,80.33
2019-11-07,65.45
2019-11-08,44.76
2019-11-09,101.67
2019-11-10,99.16
2019-11-11,92.96
2019-11-12,82.3
2019-11-13,89.84
2019-11-14,84.8
2019-11-15,111.07
2019-11-16,111.98
2019-11-17,100.68
2019-11-18,76.82
2019-11-19,76.28
2019-11-20,73.75
2019-11-21,108.95
2019-11-22,119.3
2019-11-23,111.51
2019-11-24,107.39
2019-11-25,98.08
2019-11-26,88.87
2019-11-27,136.42
2019-11-28,120.33
2019-11-29,94.52
2019-11-30,97.46
2019-12-01,102.14
2019-12-02,106.73
2019-12-03,93.3
2019-12-04,58.17
2019-12-05,54.73
2019-12-06,62.92
2019-12-07,113.84
2019-12-08,132.79
2019-12-09,122.7
2019-12-10,119.7
2019-12-11,114.08
2019-12-12,86.48
2019-12-13,48.52
2019-12-14,70.34
2019-12-15,69.58
2019-12-16,68.18
2019-12-17,98.75
2019-12-18,82.89
2019-12-19,73.27
2019-12-20,92.61
2019-12-21,80.04
2019-12-22,78.56
2019-12-23,71.6
2019-12-24,76.98
2019-12-25,115.82
2019-12-26,77.06
2019-12-27,58.7
2019-12-28,45.61
2019-12-29,65.61
2019-12-30,67.7
2019-12-31,116.65
2020-01-01,100.55
2020-01-02,84.46
2020-01-03,96.58
2020-01-04,93.38
2020-01-05,75.17
2020-01-06,45.49
2020-01-07,65.96
2020-01-08,74.62
2020-01-09,78.07
2020-01-10,65.94
2020-01-11,65.7
2020-01-12,70.03
2020-01-13,62.95
2020-01-14,85.64
2020-01-15,105.95
2020-01-16,134.02
2020-01-17,80.47
2020-01-18,87.22
2020-01-19,61.76
2020-01-20,52.0
2020-01-21,66.21
2020-01-22,77.7
2020-01-23,65.7
2020-01-24,55.61
2020-01-25,80.92
2020-01-26,78.94
2020-01-27,59.64
2020-01-28,51.51
2020-01-29,26.35
2020-01-30,61.02
2020-01-31,41.52
2020-02-01,35.23
2020-02-02,34.11
2020-02-03,37.8
2020-02-04,48.21
2020-02-05,62.84
2020-02-06,53.09
2020-02-07,60.4
2020-02-08,53.49
2020-02-09,45.82
2020-02-10,49.99
2020-02-11,46.41
2020-02-12,58.48
2020-02-13,87.83
2020-02-14,57.25
2020-02-15,49.0
2020-02-16,43.85
2020-02-17,38.03
2020-02-18,36.17
2020-02-19,35.5
2020-02-20,48.82
2020-02-21,52.9
2020-02-22,56.47
2020-02-23,78.47
2020-02-24,64.76
2020-02-25,46.56
2020-02-26,56.79
2020-02-27,45.15
2020-02-28,45.67
2020-02-29,57.17
2020-03-01,56.96
2020-03-02,42.46
2020-03-03,35.71
2020-03-04,50.42
2020-03-05,31.62
2020-03-06,39.0
2020-03-07,31.08
2020-03-08,26.46
2020-03-09,21.71
2020-03-10,39.17
2020-03-11,28.29
2020-03-12,22.35
2020-03-13,20.58
2020-03-14,24.67
2020-03-15,31.08
2020-03-16,32.78
2020-03-17,29.44
2020-03-18,30.25
2020-03-19,37.56
2020-03-20,38.33
2020-03-21,48.89
2020-03-22,41.97
2020-03-23,39.45
2020-03-24,35.52
2020-03-25,23.88
2020-03-26,22.93
2020-03-27,18.97
2020-03-28,15.69
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,35.95
2020-04-08,32.15
2020-04-09,27.54
2020-04-10,28.85
2020-04-11,38.73
2020-04-12,40.28
2020-04-13,28.4
2020-04-14,44.88
2020-04-15,37.43
2020-04-16,57.8
2020-04-17,53.54
2020-04-18,59.34
2020-04-19,42.56
2020-04-20,60.33
2020-04-21,39.31
2020-04-22,47.96
2020-04-23,57.59
2020-04-24,41.99
2020-04-25,39.18
2020-04-26,41.85
2020-04-27,26.39
2020-04-28,35.29
2020-04-29,82.89
2020-04-30,44.8
2020-05-01,32.01
2020-05-02,27.77
2020-05-03,19.25
2020-05-04,31.58
2020-05-05,15.83
2020-05-06,34.54
2020-05-07,16.11
2020-05-08,27.52
2020-05-09,18.74
2020-05-10,14.74
2020-05-11,9.48
2020-05-12,24.64
2020-05-13,24.57
2020-05-14,21.91
2020-05-15,26.18
2020-05-16,24.81
2020-05-17,19.6
2020-05-18,23.88
2020-05-19,20.12
2020-05-20,16.4
2020-05-21,22.62
2020-05-22,25.27
2020-05-23,20.18
2020-05-24,18.29
2020-05-25,17.38
2020-05-26,14.9
2020-05-27,20.03
2020-05-28,17.85
2020-05-29,19.7
2020-05-30,21.88
2020-05-31,29.45
2020-06-01,21.03
2020-06-02,16.93
2020-06-03,17.26
2020-06-04,7.93
2020-06-05,13.61
2020-06-06,19.53
2020-06-07,14.54
2020-06-08,12.75
2020-06-09,15.77
2020-06-10,15.42
2020-06-11,20.25
2020-06-12,24.26
2020-06-13,21.85
2020-06-14,20.64
2020-06-15,12.16
2020-06-16,14.33
2020-06-17,15.38
2020-06-18,15.62
2020-06-19,16.08
2020-06-20,17.49
2020-06-21,20.94
2020-06-22,19.17
2020-06-23,15.56
2020-06-24,14.49
2020-06-25,19.66
2020-06-26,16.85
2020-06-27,11.04
2020-06-28,13.58
2020-06-29,14.68
2020-06-30,14.48
2020-07-01,14.0
2017-12-07,171.38
2017-12-08,126.67
2017-12-09,105.11
2017-12-10,65.25
2017-12-11,0.0
2017-12-12,144.54
2017-12-13,153.61
2017-12-14,129.38
2017-12-15,115.35
2017-12-16,102.0
2017-12-17,76.19
2017-12-18,72.55
2017-12-19,70.49
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,131.83
2018-02-03,106.75
2018-02-04,114.74
2018-02-05,129.1
2018-02-06,138.58
2018-02-07,122.68
2018-02-08,141.36
2018-02-09,107.02
2018-02-10,76.89
2018-02-11,75.71
2018-02-12,64.48
2018-02-13,38.64
2018-02-14,32.99
2018-02-15,74.1
2018-02-16,76.03
2018-02-17,84.71
2018-02-18,109.21
2018-02-19,133.97
2018-02-20,109.11
2018-02-21,82.44
2018-02-22,88.45
2018-02-23,132.04
2018-02-24,111.8
2018-02-25,113.7
2018-02-26,74.27
2018-02-27,66.41
2018-02-28,79.47
2018-03-01,97.62
2018-03-02,107.49
2018-03-03,138.61
2018-03-04,138.76
2018-03-05,105.42
2018-03-06,107.43
2018-03-07,101.91
2018-03-08,74.6
2018-03-09,101.02
2018-03-10,111.29
2018-03-11,191.33
2018-03-12,175.92
2018-03-13,142.27
2018-03-14,165.82
2018-03-15,165.11
2018-03-16,70.35
2018-03-17,84.67
2018-03-18,98.35
2018-03-19,84.18
2018-03-20,123.81
2018-03-21,142.71
2018-03-22,81.95
2018-03-23,109.51
2018-03-24,104.98
2018-03-25,112.66
